,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,hi_mass,asymmetry,mos_name
51,52,178.69308700834327,1031.8620381406436,1323.901072705602,158,1025,1316,200,1040,1333,3356,4213.4228515625,4213.4228515625,8.526650428771973,"[194, 1032, 1321]",3.3311703409315,232.9676157341125,15,17,324.63017079543505,101.65130753798354,115.2048172893235,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
52,53,168.68146718146718,519.8796653796654,1211.8957528957528,159,513,1208,179,528,1217,1554,410.1462097167969,410.1462097167969,3.4491126537323,"[175, 517, 1215]",2.226827043666628,234.19552913205567,15,9,154.58579561687384,102.1870858780374,61.31224903658491,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
53,54,174.6588868940754,1627.8999102333933,1514.9201077199282,160,1621,1511,190,1636,1520,2228,433.2874755859375,433.2874755859375,4.061070919036865,"[180, 1631, 1516]",3.238905905449901,233.4587009717753,15,9,231.8786934253108,101.8655839143963,61.119347866235046,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
54,55,169.7278156996587,94.8703071672355,1031.901023890785,162,88,1028,178,103,1037,1172,146.37042236328125,146.37042236328125,3.1387722492218018,"[171, 95, 1032]",2.558945910716849,234.0727077426085,15,9,123.66863649349908,102.13349493239632,61.28009447050624,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
55,56,166.73516642547034,883.8683068017366,428.9001447178003,162,877,425,172,892,434,691,173.5615692138672,173.5615692138672,3.815495014190674,"[165, 884, 429]",2.698944819238176,234.4411919505892,15,9,77.29289780843692,102.29427651326242,61.37656341510774,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
56,57,165.66666666666666,261.5,604.3333333333334,165,261,604,167,263,606,6,0.5415676832199097,0.5415676832199097,0.5643907189369202,"[166, 261, 604]",1.0,234.5640333807652,2,2,15.458579561687383,13.646382643145936,13.646382643145936,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
57,58,169.70542635658916,968.9054263565891,2093.8992248062013,166,962,2090,175,977,2099,645,186.41995239257807,186.41995239257807,3.621297597885132,"[169, 969, 2094]",2.6446409314293247,234.0727077426085,15,9,69.56360802759322,102.13349493239632,61.28009447050624,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
58,59,178.7545830869308,1035.9000591366057,1290.9101123595506,169,1029,1286,190,1044,1297,1691,1510.064697265625,1510.064697265625,6.405345439910889,"[177, 1037, 1291]",2.393699121271922,232.9676157341125,15,11,162.31508539771752,101.65130753798354,74.54429000787387,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
59,60,190.71813986510472,1263.413205537806,1240.398296059638,171,1257,1236,211,1271,1246,2817,477.9058227539063,477.9058227539063,3.876287460327149,"[175, 1263, 1244]",2.779771957062643,231.4950006100227,14,10,309.1715912337477,94.27483995272009,67.33916957145016,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
60,61,181.7159763313609,504.9211045364892,432.9220907297831,175,498,429,189,513,438,1014,543.003173828125,543.003173828125,4.871213912963867,"[184, 505, 434]",2.29529034850384,232.59937188741668,15,9,108.21005693181168,101.49063083452202,60.894376027447855,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
61,62,184.73738170347,110.87223974763408,115.89589905362776,177,104,112,194,119,121,1268,344.4878234863281,344.4878234863281,5.862507343292236,"[190, 111, 116]",2.399581170049266,232.23118809429448,15,9,131.39792627434275,101.32998033437748,60.79798573127609,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
62,63,187.723597359736,60.40346534653465,1799.4026402640263,180,54,1795,196,68,1804,1212,447.052490234375,447.052490234375,4.042649745941162,"[185, 60, 1800]",2.630151880247244,231.8630643400584,14,9,123.66863649349908,94.4247315233807,60.70161115324869,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
63,64,194.60897164621244,1139.3779094371562,1680.3851036817605,180,1132,1676,210,1148,1685,2363,1168.582275390625,1168.582275390625,4.441239356994629,"[204, 1140, 1680]",1.988938766771808,231.00434231558145,16,9,231.8786934253108,107.51431329327548,60.47679824237436,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
64,65,193.68740115972588,446.3647865050079,1643.408012651555,182,439,1638,206,455,1650,1897,1851.27978515625,1851.27978515625,6.513411521911621,"[201, 447, 1642]",3.02122802313327,231.1269968895074,16,12,185.50295474024855,107.57139932964928,80.67854694860495,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
65,66,198.6155821917808,1262.4113869863013,708.388698630137,184,1255,704,214,1271,714,2336,1100.6990966796875,1100.6990966796875,5.006273746490479,"[188, 1263, 709]",2.271365554440756,230.5137906699508,16,10,231.8786934253108,107.286000168136,67.05374715469999,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
66,67,197.6874298540965,605.4135802469136,327.3973063973064,186,599,323,210,613,333,1782,190.40872192382807,190.40872192382807,3.7906973361968994,"[198, 609, 327]",2.60330500284432,230.63641858493403,14,10,185.50295474024855,93.92518798275002,67.08941817109122,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
67,68,195.7072368421053,574.375,297.3532894736842,187,567,293,206,583,303,1520,902.9828491210938,902.9828491210938,4.285064220428467,"[200, 573, 297]",1.870545237714769,230.8816944072063,16,10,146.85650583603015,107.45723035919023,67.16076601940001,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
68,69,203.7999169779992,981.3893731838938,279.39850560398503,188,974,275,220,989,284,2409,635.10546875,635.10546875,4.139360904693604,"[201, 987, 281]",2.3197940695272794,229.9007510348376,15,9,247.33727298699816,100.3131352527884,60.18787870710255,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
69,70,212.80795799944732,1154.8742746615087,679.8842221608179,188,1147,676,238,1164,685,3619,1704.6947021484375,1704.6947021484375,4.374821662902832,"[215, 1155, 682]",2.3742462625253298,228.7976992678045,17,9,386.4644890421845,113.14275186834656,59.89910041619656,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
70,71,202.6851700680272,409.3940136054422,426.4059863945578,189,399,417,218,421,437,3675,7231.1640625,7231.1640625,12.75193977355957,"[193, 410, 430]",6.348206423804071,230.02334563836385,22,20,224.14940364446707,147.20439737865658,133.82217626456426,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
71,72,221.73997760358344,1429.8835386338185,2304.9144456886897,192,1422,2300,252,1439,2310,4465,1516.952880859375,1516.952880859375,5.228978633880615,"[216, 1428, 2304]",1.9362564171043517,227.69518661894867,17,10,463.7573868506215,112.5975483306344,66.23384842839899,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
72,73,198.67271078875797,1596.3780598368087,1446.3753399818677,192,1590,1442,207,1604,1451,1103,217.86410522460935,217.86410522460935,3.714222192764282,"[203, 1596, 1446]",2.86833882500852,230.5137906699508,14,9,115.93934671265538,93.87524855845008,60.34837211582243,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
73,74,201.6382113821138,676.3878048780488,752.4317073170731,194,670,748,210,684,757,1230,147.00332641601562,147.00332641601562,3.773128032684326,"[198, 676, 753]",2.406401382847916,230.14594690309508,14,9,123.66863649349908,93.72544656637014,60.25207083832324,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
74,75,219.76779577810507,458.9106529209622,95.91261659302896,207,452,92,234,466,101,2037,183.25238037109372,183.25238037109372,3.2014901638031006,"[219, 458, 96]",3.262979011594125,227.9401428595881,14,9,208.69082408277967,92.8271471533344,59.67459266296,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
75,76,226.7169406719085,217.8924231593996,1546.9013581129375,208,211,1542,246,226,1553,2798,1201.153564453125,1201.153564453125,4.740405559539795,"[236, 219, 1547]",2.7874971804942894,227.08291239864317,15,11,293.7130116720603,99.08362109521929,72.6613200050809,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
76,77,212.66614664586584,395.90015600624025,1622.926677067083,209,389,1619,218,404,1628,641,265.6377868652344,265.6377868652344,3.89811897277832,"[214, 395, 1622]",2.617522948776242,228.7976992678045,15,9,69.56360802759322,99.8318380817302,59.89910041619656,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
77,78,226.7099076406381,331.8832913518052,2096.907220822838,211,325,2093,243,340,2102,2382,460.1018676757813,460.1018676757813,3.329237937927246,"[224, 332, 2097]",3.179406614516071,227.08291239864317,15,9,247.33727298699816,99.08362109521929,59.45017024252359,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
78,79,228.76312763510924,1590.879647374473,1693.907627443465,211,1583,1690,247,1599,1699,2609,768.8182373046875,768.8182373046875,4.17081880569458,"[217, 1592, 1694]",2.647070846079964,226.8380492516633,16,9,278.2544321103729,105.5752322645139,59.3860652175338,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
79,80,217.64814814814812,419.8692810457516,1907.9270152505449,212,413,1904,224,428,1913,918,337.131103515625,337.131103515625,3.9702868461608887,"[221, 420, 1907]",2.8535431217884777,228.1851257081664,15,9,92.75147737012428,99.56455242014076,59.73872902575647,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
80,81,226.73624754420436,858.8762278978389,118.9081532416503,214,852,115,240,867,124,2036,850.9207763671875,850.9207763671875,6.182608127593994,"[234, 861, 119]",2.0779816513761467,227.08291239864317,15,9,200.961534301936,99.08362109521929,59.45017024252359,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
81,82,244.73352673021137,997.4104848736014,369.391007045172,216,990,361,275,1006,379,4826,6133.82177734375,6133.82177734375,8.016913414001465,"[219, 999, 373]",2.8835782072767824,224.8801008960715,16,18,456.0280970697778,104.66396163295332,117.7469590954142,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
82,83,237.65651924181503,89.38483630097645,1141.4147041929923,227,82,1137,249,98,1147,1741,853.3670043945312,853.3670043945312,4.0971999168396,"[242, 89, 1141]",2.414326301616172,225.7364940597032,16,10,170.04437517856124,105.06254514863085,65.6640878286547,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
83,84,235.6903225806452,929.4010752688172,1260.3978494623657,230,923,1256,243,937,1265,930,145.4136505126953,145.4136505126953,2.666630506515503,"[234, 930, 1260]",2.59077356329053,225.98123759279267,14,9,100.480767150968,92.02939566832164,59.16175243922919,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
84,85,244.70367094206105,1103.423264042459,1558.390092879257,230,1097,1554,261,1111,1564,2261,760.72216796875,760.72216796875,3.4234392642974854,"[251, 1104, 1560]",2.466315545489747,224.8801008960715,14,10,239.60798320615444,91.58096487899184,65.41497314231736,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
85,86,237.6711185308848,1474.3831385642738,1433.389816360601,230,1468,1429,246,1482,1438,1198,282.25714111328125,282.25714111328125,3.273127555847168,"[244, 1479, 1432]",2.8557695055880696,225.7364940597032,14,9,123.66863649349908,91.92972544930753,59.09767872908414,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
86,87,242.65714285714284,1715.3698979591836,1321.3811224489796,230,1709,1317,257,1723,1327,1960,229.03565979003903,229.03565979003903,3.72776198387146,"[245, 1714, 1322]",2.738876990616185,225.1247514567205,14,10,208.69082408277967,91.68059723558164,65.4861391093831,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
87,88,257.62401223553405,455.8875860310986,655.9049197043079,231,447,651,285,465,661,3923,2012.578125,2012.578125,5.275592803955078,"[272, 456, 655]",2.3742462625253298,223.2905193081787,18,10,417.38164816555934,116.914656026078,64.9525825774555,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
88,89,243.69444444444449,986.394927536232,737.3973429951691,233,980,733,255,994,743,1656,505.0263977050781,505.0263977050781,3.929744005203247,"[239, 986, 736]",2.9166941551109256,225.00242285689737,14,10,170.04437517856124,91.6307797054424,65.45055516024718,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
89,90,240.73166023166024,1153.399613899614,521.3667953667954,234,1147,517,248,1161,526,1036,228.3612365722656,228.3612365722656,3.226092338562012,"[242, 1147, 523]",2.933339202792806,225.369428575518,14,9,108.21005693181168,91.78024040780538,59.00158120552122,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
90,91,243.68343815513623,1017.425576519916,1677.3794549266247,237,1011,1673,251,1025,1682,954,169.18392944335938,169.18392944335938,3.204487562179565,"[246, 1014, 1678]",2.9917741624157657,225.00242285689737,14,9,108.21005693181168,91.6307797054424,58.90549932854726,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
91,92,242.72011952191235,1275.410358565737,859.3854581673306,237,1269,855,250,1283,864,1004,143.64218139648438,143.64218139648438,3.309134721755981,"[239, 1276, 856]",2.541332078957615,225.1247514567205,14,9,100.480767150968,91.68059723558164,58.93752488259796,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
92,93,252.6724927174365,1533.4015813566375,1366.437369954224,237,1526,1363,269,1542,1371,2403,1202.051513671875,1202.051513671875,4.305607795715332,"[243, 1535, 1367]",2.2040008564107434,223.90176414848935,16,8,247.33727298699816,104.2086229906945,52.10430867367929,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
93,94,247.6841415465269,350.3938401048493,2235.401048492792,238,343,2231,258,358,2240,1526,495.3617858886719,495.3617858886719,3.6556899547576895,"[251, 351, 2235]",2.196725195929753,224.5131748421661,15,9,154.58579561687384,97.9623614651105,58.77741449178275,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
94,95,247.7322623828648,157.40361445783134,1300.3989290495315,239,151,1296,258,165,1306,1494,836.2987060546875,836.2987060546875,3.625897645950317,"[242, 158, 1302]",3.0238529538407923,224.5131748421661,14,10,146.85650583603015,91.43153661956828,65.30823867419059,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
95,96,256.7148370497427,1221.9026586620926,1992.889794168096,242,1215,1988,273,1230,1999,2332,976.0303955078124,976.0303955078124,4.591986656188965,"[267, 1222, 1993]",3.1065497911261795,223.41275501121123,15,11,239.60798320615444,97.48221269290968,71.48695387783549,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
96,97,246.6700167504188,512.4070351758794,1900.3701842546063,243,506,1896,251,520,1905,597,273.9617919921875,273.9617919921875,5.59286642074585,"[246, 512, 1899]",2.7297308972468626,224.635476889246,14,9,61.83431824674954,91.48134333627476,58.8094330943412,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
97,98,267.6723066298343,1593.8815607734807,2079.9002071823206,250,1586,2075,286,1603,2085,2896,1098.321533203125,1098.321533203125,4.224623680114746,"[254, 1594, 2078]",1.8100664495078087,222.0685269177879,17,10,278.2544321103729,109.8151088023815,64.59711938138341,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
98,99,267.6511805026656,297.88651942117286,1893.8910891089108,259,291,1890,277,305,1899,1313,357.9407958984375,357.9407958984375,3.978515148162842,"[266, 299, 1891]",2.564983991668551,222.0685269177879,14,9,139.12721605518644,90.43596958268114,58.13740713168609,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
99,100,283.2303609341826,1095.3927813163482,88.43099787685775,265,1089,85,302,1103,93,2826,301.22271728515625,301.22271728515625,5.24445915222168,"[282, 1092, 90]",2.2501350238729763,220.1147170858002,14,8,285.9837218912166,89.64029318049833,51.22302276748498,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
100,101,280.23604060913704,339.35363790186125,535.3769035532995,266,332,530,296,348,541,2364,1058.406982421875,1058.406982421875,4.008552551269531,"[270, 341, 534]",2.4237611750176336,220.480927323038,16,11,231.8786934253108,102.61649308313496,70.54883630835435,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
101,102,277.2294751009421,1338.3943472409153,2350.3465679676983,268,1331,2346,287,1347,2356,1486,623.8253173828125,623.8253173828125,6.11218786239624,"[274, 1339, 2349]",2.0046738502024923,220.84719713162556,16,10,146.85650583603015,102.78696280918264,64.2418489290785,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
102,103,282.1291727140784,324.37844702467345,722.3838896952104,269,315,717,296,335,729,2756,2660.49072265625,2660.49072265625,8.67900562286377,"[273, 323, 723]",1.202196214453544,220.23678054673775,20,12,208.69082408277967,128.12858270743368,76.877144073498,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
103,104,276.18592528236314,630.4066029539531,670.3918331885317,269,624,666,284,638,676,1151,319.35418701171875,319.35418701171875,3.7448110580444336,"[278, 629, 670]",2.835258324412643,220.96930030841128,14,10,115.93934671265538,89.98831666405364,64.27736730530745,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
104,105,286.1693037974684,1198.3928006329113,1586.39082278481,272,1191,1581,301,1207,1593,2528,1927.5546875,1927.5546875,6.65625524520874,"[277, 1197, 1585]",2.828412020850291,219.7485664053795,16,12,224.14940364446707,102.2756368015794,76.70672517802223,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
105,106,283.19342839429635,1027.384996900186,2099.370737755735,273,1021,2095,295,1035,2104,1613,100.9903335571289,100.9903335571289,3.234186887741089,"[277, 1028, 2099]",2.825825825825826,220.1147170858002,14,9,170.04437517856124,89.64029318049833,57.62590088973127,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
106,107,281.134524929445,860.3828786453433,2154.351834430856,275,854,2150,289,868,2160,1063,249.6302947998047,249.6302947998047,4.6644792556762695,"[277, 867, 2155]",2.717886820207878,220.35885062563827,14,10,108.21005693181168,89.73971498371083,64.0997946812993,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
